Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
6/5/2000,BRITANNIA,619.95,629,647,610,611,612.8,628.79,7752
6/6/2000,BRITANNIA,612.8,612,619.05,600.25,607,613,610.32,6271
6/7/2000,BRITANNIA,613,606,610,598,603,602.15,603.02,5470
6/8/2000,BRITANNIA,602.15,604,604,584,594,591.6,592.88,4839
6/9/2000,BRITANNIA,591.6,586,603,585,589,589,591.41,3524
6/12/2000,BRITANNIA,589,594,594,583,583,586.15,588.79,2057
6/13/2000,BRITANNIA,586.15,600,600,575,580.05,584.9,584.48,4525
6/14/2000,BRITANNIA,584.9,595,630,591,620,619.7,615.15,16946
6/15/2000,BRITANNIA,619.7,605,622,601,615.25,613.2,611.04,8592
6/16/2000,BRITANNIA,613.2,619,619,608,610,609.55,609.94,3675
6/19/2000,BRITANNIA,609.55,615,621,595,604,603.95,608.01,5192
6/20/2000,BRITANNIA,603.95,609,609,595,595.5,599.65,599.02,4035
6/21/2000,BRITANNIA,599.65,590.05,610,585,591,589.35,591.56,13283
6/22/2000,BRITANNIA,589.35,594.4,596.75,572.5,589,592.55,583.61,5451
6/23/2000,BRITANNIA,592.55,589,590,578,584,580.35,584.39,2442
6/26/2000,BRITANNIA,580.35,582,582,565,571,572.4,576.56,29469
6/27/2000,BRITANNIA,572.4,570,585.35,570,575,576.55,579.74,8044
6/28/2000,BRITANNIA,576.55,585,593,580.1,593,591.35,586.47,1992
6/29/2000,BRITANNIA,591.35,592,613.5,591.1,612,609,605.19,7448
6/30/2000,BRITANNIA,609,609,609,594.5,599,596.85,602.23,4922
7/3/2000,BRITANNIA,596.85,615,620,604,610,612.7,611.98,8047
7/4/2000,BRITANNIA,612.7,592,625,592,620,619.05,617.74,9677
7/5/2000,BRITANNIA,619.05,620,629.25,612.55,614,617.9,619.79,4029
7/6/2000,BRITANNIA,617.9,611,616,600,609,609,608.22,3794
7/7/2000,BRITANNIA,609,600.05,618,600.05,618,614.95,610.98,14606
7/10/2000,BRITANNIA,614.95,609.25,630,609.25,620.05,617.25,619.85,9352
7/11/2000,BRITANNIA,617.25,615,639.8,610,628.5,628.65,626.61,10654
7/12/2000,BRITANNIA,628.65,640,659,635,644.9,643.75,645.97,18175
7/13/2000,BRITANNIA,643.75,652,653,638,652,649.95,648.29,34426
7/14/2000,BRITANNIA,649.95,654.9,689,649.2,674,670.55,661.83,104763
7/17/2000,BRITANNIA,670.55,680,683.9,660,680,678.3,674.1,30077
7/18/2000,BRITANNIA,678.3,680,680,665.2,673.1,676.1,673.93,22386
7/19/2000,BRITANNIA,676.1,678,678,665,675,672.9,671.66,11900
7/20/2000,BRITANNIA,672.9,672,672,663,666,666.05,666.11,8007
7/21/2000,BRITANNIA,666.05,660,665,650,655,651.65,656.13,7499
7/24/2000,BRITANNIA,651.65,642.3,645,626,636,637,634.13,10855
7/25/2000,BRITANNIA,637,625,664,620.05,658,654.85,645.02,9426
7/26/2000,BRITANNIA,654.85,674,680,658,675,672.15,671,17511
7/27/2000,BRITANNIA,672.15,677,677.25,662,674,672.05,669.31,12501
7/28/2000,BRITANNIA,672.05,670,679,665,675.9,675.5,670.28,77529
7/31/2000,BRITANNIA,675.5,678,724,673.5,711.8,715.05,700.51,26394
8/1/2000,BRITANNIA,715.05,710,715,685,697,699.55,696.9,15229
8/2/2000,BRITANNIA,699.55,689,690,657.05,682,679.95,673.46,9647
8/3/2000,BRITANNIA,679.95,682,682,671,676.75,675.8,674.36,2663
8/4/2000,BRITANNIA,675.8,671,680,665,676.5,678.85,674.57,5989
8/7/2000,BRITANNIA,678.85,671.05,674,667,673,671.35,670.53,2304
